dteday,hr,workingday,cnt,temp,season,weathersit
2011-12-10,18,0,172,0.26,Winter,1
2011-12-10,19,0,154,0.26,Winter,1
2011-12-10,20,0,124,0.24,Winter,1
2011-12-10,21,0,83,0.22,Winter,1
2011-12-10,22,0,95,0.22,Winter,1
2011-12-10,23,0,66,0.2,Winter,1
2011-12-11,0,0,74,0.2,Winter,1
2011-12-11,1,0,62,0.16,Winter,1
2011-12-11,2,0,52,0.18,Winter,1
2011-12-11,3,0,19,0.16,Winter,1
2011-12-11,4,0,5,0.16,Winter,1
2011-12-11,5,0,6,0.18,Winter,1
2011-12-11,6,0,10,0.16,Winter,1
2011-12-11,7,0,31,0.18,Winter,1
2011-12-11,8,0,72,0.16,Winter,1
2011-12-11,9,0,107,0.2,Winter,1
2011-12-11,10,0,194,0.24,Winter,1
2011-12-11,11,0,197,0.26,Winter,1
2011-12-11,12,0,288,0.26,Winter,1
2011-12-11,13,0,268,0.3,Winter,1
2011-12-11,14,0,242,0.3,Winter,1
2011-12-11,15,0,266,0.3,Winter,1
2011-12-11,16,0,206,0.3,Winter,1
2011-12-11,17,0,163,0.28,Winter,1
2011-12-11,18,0,163,0.24,Winter,1
2011-12-11,19,0,105,0.22,Winter,1
2011-12-11,20,0,72,0.22,Winter,1
2011-12-11,21,0,63,0.22,Winter,1
2011-12-11,22,0,43,0.22,Winter,1
2011-12-11,23,0,35,0.2,Winter,1
2011-12-12,0,1,20,0.2,Winter,1
2011-12-12,1,1,9,0.2,Winter,1
2011-12-12,2,1,4,0.2,Winter,1
2011-12-12,3,1,2,0.18,Winter,1
2011-12-12,4,1,3,0.18,Winter,1
2011-12-12,5,1,21,0.16,Winter,1
2011-12-12,6,1,64,0.16,Winter,1
2011-12-12,7,1,235,0.14,Winter,1
2011-12-12,8,1,385,0.16,Winter,1
2011-12-12,9,1,220,0.18,Winter,1
2011-12-12,10,1,105,0.22,Winter,1
2011-12-12,11,1,115,0.26,Winter,1
2011-12-12,12,1,145,0.28,Winter,1
2011-12-12,13,1,166,0.3,Winter,1
2011-12-12,14,1,111,0.32,Winter,1
2011-12-12,15,1,132,0.32,Winter,1
2011-12-12,16,1,214,0.32,Winter,1
2011-12-12,17,1,359,0.3,Winter,1
2011-12-12,18,1,357,0.3,Winter,1
2011-12-12,19,1,241,0.28,Winter,1
2011-12-12,20,1,165,0.3,Winter,1
2011-12-12,21,1,121,0.26,Winter,1
2011-12-12,22,1,71,0.26,Winter,1
2011-12-12,23,1,45,0.24,Winter,1
2011-12-13,0,1,17,0.22,Winter,1
2011-12-13,1,1,4,0.2,Winter,1
2011-12-13,2,1,2,0.2,Winter,1
2011-12-13,3,1,3,0.18,Winter,1
2011-12-13,4,1,4,0.2,Winter,1
2011-12-13,5,1,20,0.18,Winter,1
2011-12-13,6,1,92,0.2,Winter,1
2011-12-13,7,1,223,0.16,Winter,1
2011-12-13,8,1,400,0.2,Winter,1
2011-12-13,9,1,233,0.26,Winter,1
2011-12-13,10,1,102,0.3,Winter,1
2011-12-13,11,1,124,0.34,Winter,1
2011-12-13,12,1,167,0.36,Winter,1
2011-12-13,13,1,127,0.4,Winter,1
2011-12-13,14,1,134,0.4,Winter,1
2011-12-13,15,1,151,0.4,Winter,1
2011-12-13,16,1,207,0.38,Winter,1
2011-12-13,17,1,398,0.36,Winter,1
2011-12-13,18,1,382,0.34,Winter,1
2011-12-13,19,1,267,0.32,Winter,1
2011-12-13,20,1,161,0.32,Winter,1
2011-12-13,21,1,139,0.3,Winter,1
2011-12-13,22,1,107,0.3,Winter,1
2011-12-13,23,1,59,0.26,Winter,1
2011-12-14,0,1,22,0.26,Winter,2
2011-12-14,1,1,8,0.26,Winter,2
2011-12-14,2,1,2,0.26,Winter,2
2011-12-14,3,1,3,0.28,Winter,2
2011-12-14,4,1,4,0.26,Winter,2
2011-12-14,5,1,26,0.26,Winter,2
2011-12-14,6,1,87,0.26,Winter,2
2011-12-14,7,1,247,0.28,Winter,2
2011-12-14,8,1,467,0.26,Winter,2
2011-12-14,9,1,239,0.3,Winter,2
2011-12-14,10,1,142,0.32,Winter,2
2011-12-14,11,1,115,0.34,Winter,2
2011-12-14,12,1,144,0.36,Winter,2
2011-12-14,13,1,133,0.36,Winter,2
2011-12-14,14,1,151,0.38,Winter,2
2011-12-14,15,1,167,0.38,Winter,2
2011-12-14,16,1,245,0.38,Winter,2
2011-12-14,17,1,396,0.36,Winter,2
2011-12-14,18,1,390,0.36,Winter,2
2011-12-14,19,1,268,0.36,Winter,2
2011-12-14,20,1,175,0.34,Winter,2
2011-12-14,21,1,154,0.34,Winter,2
2011-12-14,22,1,104,0.34,Winter,2
2011-12-14,23,1,51,0.32,Winter,2
2011-12-15,0,1,50,0.32,Winter,2
2011-12-15,1,1,20,0.32,Winter,2
2011-12-15,2,1,7,0.32,Winter,2
2011-12-15,3,1,3,0.32,Winter,2
2011-12-15,4,1,6,0.32,Winter,2
2011-12-15,5,1,24,0.32,Winter,2
2011-12-15,6,1,92,0.32,Winter,2
2011-12-15,7,1,258,0.32,Winter,2
2011-12-15,8,1,457,0.34,Winter,2
2011-12-15,9,1,280,0.36,Winter,2
2011-12-15,10,1,109,0.4,Winter,2
2011-12-15,11,1,135,0.4,Winter,2
2011-12-15,12,1,157,0.46,Winter,2
2011-12-15,13,1,164,0.5,Winter,2
2011-12-15,14,1,132,0.52,Winter,2
2011-12-15,15,1,82,0.52,Winter,2
2011-12-15,16,1,131,0.46,Winter,2
2011-12-15,17,1,324,0.52,Winter,2
2011-12-15,18,1,377,0.52,Winter,2
2011-12-15,19,1,287,0.52,Winter,2
2011-12-15,20,1,221,0.52,Winter,2
2011-12-15,21,1,155,0.5,Winter,2
2011-12-15,22,1,124,0.52,Winter,2
2011-12-15,23,1,114,0.52,Winter,2
2011-12-16,0,1,72,0.5,Winter,2
2011-12-16,1,1,31,0.5,Winter,2
2011-12-16,2,1,23,0.48,Winter,2
2011-12-16,3,1,5,0.46,Winter,2
2011-12-16,4,1,5,0.5,Winter,2
2011-12-16,5,1,26,0.48,Winter,2
2011-12-16,6,1,82,0.44,Winter,2
2011-12-16,7,1,231,0.38,Winter,2
2011-12-16,8,1,459,0.36,Winter,2
2011-12-16,9,1,243,0.36,Winter,2
2011-12-16,10,1,132,0.34,Winter,2
2011-12-16,11,1,144,0.34,Winter,2
2011-12-16,12,1,173,0.34,Winter,2
2011-12-16,13,1,137,0.34,Winter,2
2011-12-16,14,1,128,0.34,Winter,2
2011-12-16,15,1,153,0.32,Winter,2
2011-12-16,16,1,224,0.32,Winter,2
2011-12-16,17,1,365,0.32,Winter,2
2011-12-16,18,1,295,0.32,Winter,2
2011-12-16,19,1,214,0.32,Winter,2
2011-12-16,20,1,152,0.32,Winter,2
2011-12-16,21,1,102,0.32,Winter,2
2011-12-16,22,1,106,0.3,Winter,2
2011-12-16,23,1,75,0.3,Winter,2
2011-12-17,0,0,62,0.3,Winter,2
2011-12-17,1,0,43,0.3,Winter,2
2011-12-17,2,0,58,0.28,Winter,2
2011-12-17,3,0,26,0.26,Winter,2
2011-12-17,4,0,9,0.24,Winter,2
2011-12-17,5,0,9,0.26,Winter,2
2011-12-17,6,0,17,0.26,Winter,2
2011-12-17,7,0,20,0.26,Winter,2
2011-12-17,8,0,59,0.26,Winter,2
2011-12-17,9,0,100,0.26,Winter,2
2011-12-17,10,0,181,0.26,Winter,2
2011-12-17,11,0,209,0.28,Winter,2
2011-12-17,12,0,244,0.28,Winter,2
2011-12-17,13,0,236,0.28,Winter,2
2011-12-17,14,0,237,0.28,Winter,2
2011-12-17,15,0,228,0.28,Winter,2
2011-12-17,16,0,222,0.28,Winter,2
2011-12-17,17,0,165,0.26,Winter,2
2011-12-17,18,0,157,0.26,Winter,2
2011-12-17,19,0,106,0.24,Winter,2
2011-12-17,20,0,106,0.22,Winter,2
2011-12-17,21,0,96,0.2,Winter,2
2011-12-17,22,0,80,0.2,Winter,2
2011-12-17,23,0,69,0.2,Winter,2
2011-12-18,0,0,71,0.2,Winter,1
2011-12-18,1,0,46,0.2,Winter,1
2011-12-18,2,0,41,0.22,Winter,1
2011-12-18,3,0,18,0.22,Winter,1
2011-12-18,4,0,1,0.22,Winter,1
2011-12-18,5,0,5,0.2,Winter,1
2011-12-18,6,0,3,0.2,Winter,1
2011-12-18,7,0,12,0.2,Winter,1
2011-12-18,8,0,32,0.2,Winter,1
2011-12-18,9,0,81,0.22,Winter,1
2011-12-18,10,0,129,0.24,Winter,1
2011-12-18,11,0,188,0.24,Winter,1
2011-12-18,12,0,228,0.26,Winter,1
2011-12-18,13,0,228,0.3,Winter,1
2011-12-18,14,0,219,0.3,Winter,1
2011-12-18,15,0,207,0.32,Winter,1
2011-12-18,16,0,234,0.28,Winter,1
2011-12-18,17,0,136,0.28,Winter,1
2011-12-18,18,0,138,0.28,Winter,1
2011-12-18,19,0,135,0.26,Winter,1
2011-12-18,20,0,104,0.24,Winter,1
2011-12-18,21,0,89,0.22,Winter,1
2011-12-18,22,0,49,0.22,Winter,1
2011-12-18,23,0,37,0.2,Winter,1
2011-12-19,0,1,17,0.2,Winter,1
2011-12-19,1,1,11,0.18,Winter,1
2011-12-19,2,1,3,0.18,Winter,1
2011-12-19,3,1,3,0.16,Winter,1
2011-12-19,4,1,4,0.16,Winter,1
2011-12-19,5,1,21,0.14,Winter,1
2011-12-19,6,1,68,0.16,Winter,1
2011-12-19,7,1,191,0.18,Winter,1
2011-12-19,8,1,397,0.2,Winter,1
2011-12-19,9,1,183,0.22,Winter,1
2011-12-19,10,1,108,0.24,Winter,1
2011-12-19,11,1,127,0.26,Winter,1
2011-12-19,12,1,141,0.3,Winter,1
2011-12-19,13,1,142,0.34,Winter,1
2011-12-19,14,1,137,0.36,Winter,1
2011-12-19,15,1,159,0.38,Winter,1
2011-12-19,16,1,208,0.4,Winter,1
2011-12-19,17,1,378,0.38,Winter,1
2011-12-19,18,1,354,0.36,Winter,1
2011-12-19,19,1,251,0.36,Winter,1
2011-12-19,20,1,206,0.4,Winter,1
2011-12-19,21,1,127,0.36,Winter,1
2011-12-19,22,1,107,0.36,Winter,1
2011-12-19,23,1,60,0.36,Winter,1
2011-12-20,0,1,21,0.36,Winter,2
2011-12-20,1,1,6,0.36,Winter,2
2011-12-20,2,1,11,0.34,Winter,2
2011-12-20,3,1,2,0.34,Winter,2
2011-12-20,4,1,4,0.36,Winter,2
2011-12-20,5,1,15,0.36,Winter,2
2011-12-20,6,1,72,0.36,Winter,2
2011-12-20,7,1,268,0.36,Winter,2
2011-12-20,8,1,432,0.42,Winter,2
2011-12-20,9,1,259,0.36,Winter,2
2011-12-20,10,1,129,0.42,Winter,2
2011-12-20,11,1,129,0.4,Winter,2
2011-12-20,12,1,175,0.44,Winter,2
2011-12-20,13,1,181,0.44,Winter,2
2011-12-20,14,1,138,0.44,Winter,2
2011-12-20,15,1,154,0.44,Winter,2
2011-12-20,16,1,238,0.44,Winter,2
2011-12-20,17,1,431,0.4,Winter,2
2011-12-20,18,1,411,0.38,Winter,2
2011-12-20,19,1,224,0.38,Winter,2
2011-12-20,20,1,147,0.36,Winter,2
2011-12-20,21,1,143,0.36,Winter,2
2011-12-20,22,1,107,0.36,Winter,2
2011-12-20,23,1,53,0.38,Winter,2
2011-12-21,0,1,25,0.34,Spring,2
2011-12-21,1,1,11,0.36,Spring,2
2011-12-21,2,1,4,0.36,Spring,2
2011-12-21,3,1,2,0.36,Spring,2
2011-12-21,4,1,2,0.36,Spring,2
2011-12-21,5,1,28,0.38,Spring,2
2011-12-21,6,1,76,0.36,Spring,2
2011-12-21,7,1,229,0.36,Spring,2
2011-12-21,8,1,405,0.36,Spring,2
2011-12-21,9,1,234,0.4,Spring,2
2011-12-21,10,1,89,0.48,Spring,2
2011-12-21,11,1,56,0.48,Spring,2
2011-12-21,12,1,61,0.46,Spring,2
2011-12-21,13,1,58,0.44,Spring,2
2011-12-21,14,1,51,0.48,Spring,2
2011-12-21,15,1,61,0.48,Spring,2
2011-12-21,16,1,101,0.44,Spring,2
2011-12-21,17,1,229,0.44,Spring,2
2011-12-21,18,1,280,0.44,Spring,2
2011-12-21,19,1,209,0.5,Spring,2
2011-12-21,20,1,167,0.5,Spring,2
2011-12-21,21,1,123,0.5,Spring,2
2011-12-21,22,1,105,0.5,Spring,2
2011-12-21,23,1,54,0.5,Spring,2
2011-12-22,0,1,27,0.5,Spring,2
2011-12-22,1,1,15,0.44,Spring,2
2011-12-22,2,1,11,0.48,Spring,2
2011-12-22,3,1,6,0.44,Spring,2
2011-12-22,4,1,3,0.38,Spring,2
2011-12-22,5,1,16,0.38,Spring,2
2011-12-22,6,1,64,0.36,Spring,2
2011-12-22,7,1,186,0.34,Spring,2
2011-12-22,8,1,343,0.36,Spring,2
2011-12-22,9,1,228,0.38,Spring,2
2011-12-22,10,1,141,0.4,Spring,2
2011-12-22,11,1,145,0.44,Spring,2
2011-12-22,12,1,202,0.48,Spring,2
2011-12-22,13,1,188,0.46,Spring,2
2011-12-22,14,1,159,0.46,Spring,2
2011-12-22,15,1,214,0.48,Spring,2
2011-12-22,16,1,256,0.46,Spring,2
2011-12-22,17,1,356,0.44,Spring,2
2011-12-22,18,1,288,0.44,Spring,2
2011-12-22,19,1,142,0.44,Spring,2
2011-12-22,20,1,33,0.42,Spring,2
2011-12-22,21,1,17,0.42,Spring,2
2011-12-22,22,1,17,0.36,Spring,2
2011-12-22,23,1,11,0.4,Spring,2
2011-12-23,0,1,9,0.4,Spring,1
2011-12-23,1,1,12,0.4,Spring,1
2011-12-23,2,1,13,0.38,Spring,1
2011-12-23,3,1,4,0.38,Spring,1
2011-12-23,4,1,2,0.38,Spring,1
2011-12-23,5,1,8,0.36,Spring,1
2011-12-23,6,1,40,0.38,Spring,1
2011-12-23,7,1,92,0.38,Spring,1
2011-12-23,8,1,182,0.4,Spring,1
2011-12-23,9,1,156,0.4,Spring,1
2011-12-23,10,1,104,0.4,Spring,1
2011-12-23,11,1,174,0.4,Spring,1
2011-12-23,12,1,170,0.4,Spring,1
2011-12-23,13,1,194,0.4,Spring,1
2011-12-23,14,1,200,0.4,Spring,1
2011-12-23,15,1,203,0.38,Spring,1
2011-12-23,16,1,181,0.38,Spring,1
2011-12-23,17,1,140,0.36,Spring,1
2011-12-23,18,1,95,0.36,Spring,1
2011-12-23,19,1,76,0.34,Spring,1
2011-12-23,20,1,50,0.32,Spring,1
2011-12-23,21,1,32,0.32,Spring,1
2011-12-23,22,1,47,0.32,Spring,1
2011-12-23,23,1,25,0.32,Spring,1
2011-12-24,0,0,23,0.32,Spring,1
2011-12-24,1,0,16,0.32,Spring,1
2011-12-24,2,0,26,0.32,Spring,1
2011-12-24,3,0,5,0.32,Spring,1
2011-12-24,4,0,3,0.32,Spring,1
2011-12-24,5,0,4,0.32,Spring,1
2011-12-24,6,0,10,0.3,Spring,1
2011-12-24,7,0,10,0.3,Spring,1
2011-12-24,8,0,27,0.28,Spring,1
2011-12-24,9,0,56,0.3,Spring,1
2011-12-24,10,0,56,0.3,Spring,1
2011-12-24,11,0,71,0.32,Spring,1
2011-12-24,12,0,94,0.34,Spring,1
2011-12-24,13,0,121,0.34,Spring,1
2011-12-24,14,0,85,0.34,Spring,1
2011-12-24,15,0,97,0.32,Spring,1
2011-12-24,16,0,99,0.32,Spring,1
2011-12-24,17,0,68,0.28,Spring,1
2011-12-24,18,0,35,0.3,Spring,1
2011-12-24,19,0,25,0.3,Spring,1
2011-12-24,20,0,24,0.26,Spring,1
2011-12-24,21,0,19,0.26,Spring,1
2011-12-24,22,0,20,0.24,Spring,1
2011-12-24,23,0,17,0.24,Spring,1
2011-12-25,0,0,6,0.24,Spring,1
2011-12-25,1,0,4,0.22,Spring,1
2011-12-25,2,0,2,0.22,Spring,1
2011-12-25,3,0,4,0.22,Spring,1
2011-12-25,5,0,1,0.2,Spring,1
2011-12-25,6,0,1,0.2,Spring,1
2011-12-25,7,0,4,0.22,Spring,1
2011-12-25,8,0,5,0.2,Spring,1
2011-12-25,9,0,23,0.24,Spring,1
2011-12-25,10,0,43,0.26,Spring,1
2011-12-25,11,0,85,0.3,Spring,1
2011-12-25,12,0,66,0.3,Spring,1
2011-12-25,13,0,79,0.32,Spring,1
2011-12-25,14,0,86,0.34,Spring,1
2011-12-25,15,0,91,0.34,Spring,1
2011-12-25,16,0,86,0.36,Spring,1
2011-12-25,17,0,44,0.34,Spring,1
2011-12-25,18,0,30,0.32,Spring,1
2011-12-25,19,0,16,0.32,Spring,1
2011-12-25,20,0,26,0.32,Spring,1
2011-12-25,21,0,19,0.3,Spring,1
2011-12-25,22,0,17,0.28,Spring,1
2011-12-25,23,0,16,0.26,Spring,1
2011-12-26,0,0,11,0.22,Spring,1
2011-12-26,1,0,10,0.28,Spring,1
2011-12-26,2,0,7,0.34,Spring,1
2011-12-26,4,0,2,0.34,Spring,1
2011-12-26,5,0,4,0.34,Spring,1
2011-12-26,6,0,4,0.32,Spring,1
2011-12-26,7,0,19,0.32,Spring,1
2011-12-26,8,0,18,0.32,Spring,1
2011-12-26,9,0,62,0.34,Spring,1
2011-12-26,10,0,70,0.34,Spring,1
2011-12-26,11,0,91,0.34,Spring,1
2011-12-26,12,0,100,0.36,Spring,1
2011-12-26,13,0,140,0.38,Spring,1
2011-12-26,14,0,153,0.38,Spring,1
2011-12-26,15,0,131,0.38,Spring,1
2011-12-26,16,0,97,0.36,Spring,1
2011-12-26,17,0,97,0.34,Spring,1
2011-12-26,18,0,75,0.32,Spring,1
2011-12-26,19,0,65,0.3,Spring,1
2011-12-26,20,0,56,0.3,Spring,1
2011-12-26,21,0,49,0.26,Spring,1
2011-12-26,22,0,27,0.26,Spring,1
2011-12-26,23,0,29,0.26,Spring,1
2011-12-27,0,1,12,0.26,Spring,2
2011-12-27,1,1,6,0.26,Spring,2
2011-12-27,2,1,4,0.26,Spring,2
2011-12-27,3,1,3,0.3,Spring,2
2011-12-27,4,1,3,0.3,Spring,2
2011-12-27,5,1,8,0.3,Spring,2
2011-12-27,6,1,35,0.3,Spring,2
2011-12-27,7,1,80,0.3,Spring,2
2011-12-27,8,1,164,0.3,Spring,2
2011-12-27,9,1,104,0.32,Spring,2
2011-12-27,10,1,60,0.32,Spring,2
2011-12-27,11,1,30,0.32,Spring,2
2011-12-27,12,1,24,0.3,Spring,2
2011-12-27,13,1,20,0.3,Spring,2
2011-12-27,14,1,14,0.42,Spring,2
2011-12-27,15,1,19,0.42,Spring,2
2011-12-27,16,1,46,0.44,Spring,2
2011-12-27,17,1,115,0.4,Spring,2
2011-12-27,18,1,135,0.38,Spring,2
2011-12-27,19,1,90,0.34,Spring,2
2011-12-27,20,1,69,0.32,Spring,2
2011-12-27,21,1,63,0.32,Spring,2
2011-12-27,22,1,32,0.32,Spring,2
2011-12-27,23,1,26,0.3,Spring,2
2011-12-28,0,1,10,0.32,Spring,1
2011-12-28,1,1,12,0.32,Spring,1
2011-12-28,2,1,7,0.32,Spring,1
2011-12-28,3,1,4,0.32,Spring,1
2011-12-28,5,1,9,0.32,Spring,1
2011-12-28,6,1,43,0.32,Spring,1
2011-12-28,7,1,110,0.32,Spring,1
2011-12-28,8,1,217,0.32,Spring,1
2011-12-28,9,1,189,0.32,Spring,1
2011-12-28,10,1,96,0.34,Spring,1
2011-12-28,11,1,111,0.36,Spring,1
2011-12-28,12,1,140,0.34,Spring,1
2011-12-28,13,1,159,0.34,Spring,1
2011-12-28,14,1,120,0.32,Spring,1
2011-12-28,15,1,117,0.32,Spring,1
2011-12-28,16,1,167,0.3,Spring,1
2011-12-28,17,1,250,0.28,Spring,1
2011-12-28,18,1,169,0.26,Spring,1
2011-12-28,19,1,151,0.24,Spring,1
2011-12-28,20,1,79,0.24,Spring,1
2011-12-28,21,1,70,0.22,Spring,1
2011-12-28,22,1,33,0.22,Spring,1
2011-12-28,23,1,39,0.22,Spring,1
2011-12-29,0,1,28,0.22,Spring,1
2011-12-29,1,1,15,0.22,Spring,1
2011-12-29,2,1,3,0.2,Spring,1
2011-12-29,3,1,2,0.2,Spring,1
2011-12-29,4,1,3,0.2,Spring,1
2011-12-29,5,1,10,0.2,Spring,1
2011-12-29,6,1,41,0.2,Spring,1
2011-12-29,7,1,106,0.18,Spring,1
2011-12-29,8,1,210,0.2,Spring,1
2011-12-29,9,1,170,0.2,Spring,1
2011-12-29,10,1,110,0.22,Spring,1
2011-12-29,11,1,122,0.24,Spring,1
2011-12-29,12,1,130,0.26,Spring,1
2011-12-29,13,1,131,0.28,Spring,1
2011-12-29,14,1,142,0.3,Spring,1
2011-12-29,15,1,177,0.3,Spring,1
2011-12-29,16,1,177,0.3,Spring,1
2011-12-29,17,1,240,0.3,Spring,1
2011-12-29,18,1,207,0.3,Spring,1
2011-12-29,19,1,135,0.3,Spring,1
2011-12-29,20,1,96,0.28,Spring,1
2011-12-29,21,1,68,0.28,Spring,1
2011-12-29,22,1,55,0.28,Spring,1
2011-12-29,23,1,45,0.3,Spring,1
2011-12-30,0,1,30,0.28,Spring,1
2011-12-30,1,1,20,0.26,Spring,1
2011-12-30,2,1,12,0.24,Spring,1
2011-12-30,3,1,6,0.24,Spring,1
2011-12-30,4,1,2,0.24,Spring,1
2011-12-30,5,1,10,0.22,Spring,1
2011-12-30,6,1,32,0.24,Spring,1
2011-12-30,7,1,95,0.24,Spring,1
2011-12-30,8,1,205,0.24,Spring,1
2011-12-30,9,1,194,0.26,Spring,1
2011-12-30,10,1,118,0.3,Spring,1
2011-12-30,11,1,171,0.32,Spring,1
2011-12-30,12,1,197,0.32,Spring,1
2011-12-30,13,1,207,0.36,Spring,1
2011-12-30,14,1,245,0.4,Spring,1
2011-12-30,15,1,292,0.42,Spring,1
2011-12-30,16,1,283,0.42,Spring,1
2011-12-30,17,1,242,0.38,Spring,1
2011-12-30,18,1,182,0.36,Spring,1
2011-12-30,19,1,112,0.34,Spring,1
2011-12-30,20,1,91,0.34,Spring,1
2011-12-30,21,1,95,0.36,Spring,1
2011-12-30,22,1,85,0.34,Spring,1
2011-12-30,23,1,73,0.36,Spring,1
2011-12-31,0,0,44,0.38,Spring,1
2011-12-31,1,0,35,0.4,Spring,1
2011-12-31,2,0,28,0.4,Spring,1
2011-12-31,3,0,18,0.4,Spring,1
2011-12-31,4,0,10,0.38,Spring,1
2011-12-31,5,0,1,0.36,Spring,1
2011-12-31,6,0,6,0.4,Spring,1
2011-12-31,7,0,19,0.38,Spring,1
2011-12-31,8,0,49,0.34,Spring,1
2011-12-31,9,0,90,0.38,Spring,1
2011-12-31,10,0,128,0.4,Spring,1
2011-12-31,11,0,217,0.42,Spring,1
2011-12-31,12,0,273,0.52,Spring,1
2011-12-31,13,0,313,0.5,Spring,1
2011-12-31,14,0,300,0.46,Spring,1
2011-12-31,15,0,253,0.46,Spring,1
2011-12-31,16,0,195,0.44,Spring,1
2011-12-31,17,0,129,0.42,Spring,1
2011-12-31,18,0,93,0.42,Spring,1
2011-12-31,19,0,92,0.42,Spring,1
2011-12-31,20,0,71,0.42,Spring,1
2011-12-31,21,0,52,0.4,Spring,1
2011-12-31,22,0,38,0.38,Spring,1
2011-12-31,23,0,31,0.36,Spring,1
2012-01-01,0,0,48,0.36,Spring,1
2012-01-01,1,0,93,0.36,Spring,1
2012-01-01,2,0,75,0.32,Spring,1
2012-01-01,3,0,52,0.3,Spring,1
2012-01-01,4,0,8,0.28,Spring,1
2012-01-01,5,0,5,0.28,Spring,1
2012-01-01,6,0,2,0.26,Spring,1
2012-01-01,7,0,7,0.26,Spring,1
2012-01-01,8,0,14,0.26,Spring,1
2012-01-01,9,0,40,0.26,Spring,1
2012-01-01,10,0,70,0.3,Spring,1
2012-01-01,11,0,138,0.34,Spring,1
2012-01-01,12,0,201,0.4,Spring,1
2012-01-01,13,0,223,0.42,Spring,1
2012-01-01,14,0,267,0.44,Spring,1
2012-01-01,15,0,265,0.46,Spring,1
2012-01-01,16,0,215,0.44,Spring,1
2012-01-01,17,0,111,0.48,Spring,1
2012-01-01,18,0,106,0.46,Spring,1
2012-01-01,19,0,105,0.42,Spring,1
2012-01-01,20,0,83,0.44,Spring,1
2012-01-01,21,0,71,0.44,Spring,1
2012-01-01,22,0,66,0.46,Spring,1
2012-01-01,23,0,29,0.44,Spring,1
2012-01-02,0,0,39,0.4,Spring,1
2012-01-02,1,0,12,0.36,Spring,1
2012-01-02,2,0,7,0.36,Spring,1
2012-01-02,4,0,4,0.28,Spring,1
2012-01-02,5,0,4,0.28,Spring,1
2012-01-02,6,0,14,0.26,Spring,1
2012-01-02,7,0,16,0.24,Spring,1
2012-01-02,8,0,53,0.24,Spring,1
2012-01-02,9,0,68,0.24,Spring,1
2012-01-02,10,0,109,0.26,Spring,1
2012-01-02,11,0,175,0.26,Spring,1
2012-01-02,12,0,202,0.28,Spring,1
2012-01-02,13,0,176,0.3,Spring,1
2012-01-02,14,0,151,0.3,Spring,1
2012-01-02,15,0,168,0.28,Spring,1
2012-01-02,16,0,154,0.26,Spring,1
2012-01-02,17,0,153,0.26,Spring,1
2012-01-02,18,0,126,0.26,Spring,1
2012-01-02,19,0,93,0.24,Spring,1
2012-01-02,20,0,88,0.24,Spring,1
2012-01-02,21,0,66,0.24,Spring,1
2012-01-02,22,0,39,0.22,Spring,1
2012-01-02,23,0,34,0.22,Spring,1
2012-01-03,0,1,13,0.2,Spring,1
2012-01-03,1,1,6,0.18,Spring,1
2012-01-03,2,1,3,0.18,Spring,1
2012-01-03,3,1,2,0.16,Spring,1
2012-01-03,4,1,5,0.16,Spring,1
2012-01-03,5,1,12,0.14,Spring,1
2012-01-03,6,1,85,0.14,Spring,1
2012-01-03,7,1,170,0.14,Spring,1
2012-01-03,8,1,354,0.16,Spring,1
2012-01-03,9,1,153,0.16,Spring,1
2012-01-03,10,1,60,0.16,Spring,1
2012-01-03,11,1,75,0.18,Spring,1
2012-01-03,12,1,74,0.18,Spring,1
2012-01-03,13,1,73,0.18,Spring,1
2012-01-03,14,1,79,0.16,Spring,1
2012-01-03,15,1,77,0.16,Spring,1
2012-01-03,16,1,136,0.14,Spring,1
2012-01-03,17,1,245,0.14,Spring,1
2012-01-03,18,1,224,0.14,Spring,1
2012-01-03,19,1,156,0.12,Spring,1
2012-01-03,20,1,115,0.12,Spring,1
2012-01-03,21,1,68,0.1,Spring,1
2012-01-03,22,1,33,0.1,Spring,1
2012-01-03,23,1,18,0.1,Spring,1
2012-01-04,0,1,9,0.08,Spring,2
2012-01-04,1,1,3,0.04,Spring,2
2012-01-04,2,1,1,0.02,Spring,2
2012-01-04,3,1,1,0.02,Spring,2
2012-01-04,4,1,2,0.02,Spring,2
2012-01-04,5,1,14,0.02,Spring,2
2012-01-04,6,1,59,0.02,Spring,2
2012-01-04,7,1,152,0.02,Spring,2
2012-01-04,8,1,315,0.02,Spring,2
2012-01-04,9,1,180,0.04,Spring,2
2012-01-04,10,1,64,0.06,Spring,2
2012-01-04,11,1,46,0.08,Spring,2
2012-01-04,12,1,84,0.1,Spring,2
2012-01-04,13,1,91,0.14,Spring,2
2012-01-04,14,1,75,0.14,Spring,2
2012-01-04,15,1,90,0.18,Spring,2
2012-01-04,16,1,131,0.18,Spring,2
2012-01-04,17,1,281,0.2,Spring,2
2012-01-04,18,1,289,0.2,Spring,2
2012-01-04,19,1,184,0.2,Spring,2
2012-01-04,20,1,123,0.2,Spring,2
2012-01-04,21,1,90,0.2,Spring,2
2012-01-04,22,1,52,0.2,Spring,2
2012-01-04,23,1,32,0.2,Spring,2
2012-01-05,0,1,14,0.22,Spring,1
2012-01-05,1,1,5,0.2,Spring,1
2012-01-05,2,1,4,0.2,Spring,1
2012-01-05,3,1,4,0.2,Spring,1
2012-01-05,4,1,5,0.2,Spring,1
